graph_type,n,num_nodes,num_edges,algorithm,time_ns,num_colors
"Grafo Bipartito K(n,n)",25,50,625,Greedy,324334,2
"Grafo Bipartito K(n,n)",25,50,625,Welsh-Powell,354000,2
"Grafo Bipartito K(n,n)",26,52,676,Greedy,346292,2
"Grafo Bipartito K(n,n)",26,52,676,Welsh-Powell,380583,2
"Grafo Bipartito K(n,n)",27,54,729,Greedy,371000,2
"Grafo Bipartito K(n,n)",27,54,729,Welsh-Powell,409666,2
"Grafo Bipartito K(n,n)",28,56,784,Greedy,406459,2
"Grafo Bipartito K(n,n)",28,56,784,Welsh-Powell,431166,2
"Grafo Bipartito K(n,n)",29,58,841,Greedy,422500,2
"Grafo Bipartito K(n,n)",29,58,841,Welsh-Powell,458458,2
"Grafo Bipartito K(n,n)",30,60,900,Greedy,449833,2
"Grafo Bipartito K(n,n)",30,60,900,Welsh-Powell,486792,2
"Grafo Bipartito K(n,n)",31,62,961,Greedy,478709,2
"Grafo Bipartito K(n,n)",31,62,961,Welsh-Powell,514375,2
"Grafo Bipartito K(n,n)",32,64,1024,Greedy,507083,2
"Grafo Bipartito K(n,n)",32,64,1024,Welsh-Powell,549667,2
"Grafo Bipartito K(n,n)",33,66,1089,Greedy,542750,2
"Grafo Bipartito K(n,n)",33,66,1089,Welsh-Powell,587208,2
"Grafo Bipartito K(n,n)",34,68,1156,Greedy,571958,2
"Grafo Bipartito K(n,n)",34,68,1156,Welsh-Powell,618958,2
"Grafo Bipartito K(n,n)",35,70,1225,Greedy,608166,2
"Grafo Bipartito K(n,n)",35,70,1225,Welsh-Powell,647375,2
"Grafo Bipartito K(n,n)",36,72,1296,Greedy,636917,2
"Grafo Bipartito K(n,n)",36,72,1296,Welsh-Powell,681459,2
"Grafo Bipartito K(n,n)",37,74,1369,Greedy,679250,2
"Grafo Bipartito K(n,n)",37,74,1369,Welsh-Powell,718167,2
"Grafo Bipartito K(n,n)",38,76,1444,Greedy,701416,2
"Grafo Bipartito K(n,n)",38,76,1444,Welsh-Powell,756709,2
"Grafo Bipartito K(n,n)",39,78,1521,Greedy,749250,2
"Grafo Bipartito K(n,n)",39,78,1521,Welsh-Powell,786917,2
"Grafo Bipartito K(n,n)",1,2,1,Greedy,5167,2
"Grafo Bipartito K(n,n)",1,2,1,Welsh-Powell,6292,2
"Grafo Bipartito K(n,n)",2,4,4,Greedy,6667,2
"Grafo Bipartito K(n,n)",2,4,4,Welsh-Powell,9709,2
"Grafo Bipartito K(n,n)",3,6,9,Greedy,10209,2
"Grafo Bipartito K(n,n)",3,6,9,Welsh-Powell,14458,2
"Grafo Bipartito K(n,n)",4,8,16,Greedy,14583,2
"Grafo Bipartito K(n,n)",4,8,16,Welsh-Powell,19958,2
"Grafo Bipartito K(n,n)",5,10,25,Greedy,19917,2
"Grafo Bipartito K(n,n)",5,10,25,Welsh-Powell,26625,2
"Grafo Bipartito K(n,n)",6,12,36,Greedy,27083,2
"Grafo Bipartito K(n,n)",6,12,36,Welsh-Powell,35334,2
"Grafo Bipartito K(n,n)",7,14,49,Greedy,34333,2
"Grafo Bipartito K(n,n)",7,14,49,Welsh-Powell,43875,2
"Grafo Bipartito K(n,n)",8,16,64,Greedy,43042,2
"Grafo Bipartito K(n,n)",8,16,64,Welsh-Powell,54042,2
"Grafo Bipartito K(n,n)",9,18,81,Greedy,51750,2
"Grafo Bipartito K(n,n)",9,18,81,Welsh-Powell,64250,2
"Grafo Bipartito K(n,n)",10,20,100,Greedy,61500,2
"Grafo Bipartito K(n,n)",10,20,100,Welsh-Powell,76166,2
"Grafo Bipartito K(n,n)",11,22,121,Greedy,73542,2
"Grafo Bipartito K(n,n)",11,22,121,Welsh-Powell,88208,2
"Grafo Bipartito K(n,n)",12,24,144,Greedy,85125,2
"Grafo Bipartito K(n,n)",12,24,144,Welsh-Powell,100667,2
"Grafo Bipartito K(n,n)",13,26,169,Greedy,97375,2
"Grafo Bipartito K(n,n)",13,26,169,Welsh-Powell,113291,2
"Grafo Bipartito K(n,n)",14,28,196,Greedy,111042,2
"Grafo Bipartito K(n,n)",14,28,196,Welsh-Powell,128458,2
"Grafo Bipartito K(n,n)",15,30,225,Greedy,125250,2
"Grafo Bipartito K(n,n)",15,30,225,Welsh-Powell,143791,2
"Grafo Bipartito K(n,n)",16,32,256,Greedy,142375,2
"Grafo Bipartito K(n,n)",16,32,256,Welsh-Powell,161000,2
"Grafo Bipartito K(n,n)",17,34,289,Greedy,156041,2
"Grafo Bipartito K(n,n)",17,34,289,Welsh-Powell,178166,2
"Grafo Bipartito K(n,n)",18,36,324,Greedy,173750,2
"Grafo Bipartito K(n,n)",18,36,324,Welsh-Powell,197125,2
"Grafo Bipartito K(n,n)",19,38,361,Greedy,191500,2
"Grafo Bipartito K(n,n)",19,38,361,Welsh-Powell,216958,2
"Grafo Bipartito K(n,n)",20,40,400,Greedy,211041,2
"Grafo Bipartito K(n,n)",20,40,400,Welsh-Powell,236500,2
"Grafo Bipartito K(n,n)",21,42,441,Greedy,236583,2
"Grafo Bipartito K(n,n)",21,42,441,Welsh-Powell,262583,2
"Grafo Bipartito K(n,n)",22,44,484,Greedy,255833,2
"Grafo Bipartito K(n,n)",22,44,484,Welsh-Powell,283125,2
"Grafo Bipartito K(n,n)",23,46,529,Greedy,275542,2
"Grafo Bipartito K(n,n)",23,46,529,Welsh-Powell,302667,2
"Grafo Bipartito K(n,n)",24,48,576,Greedy,295666,2
"Grafo Bipartito K(n,n)",24,48,576,Welsh-Powell,328458,2
"Grafo Bipartito K(n,n)",25,50,625,Greedy,318833,2
"Grafo Bipartito K(n,n)",25,50,625,Welsh-Powell,353708,2
"Grafo Bipartito K(n,n)",26,52,676,Greedy,345542,2
"Grafo Bipartito K(n,n)",26,52,676,Welsh-Powell,378583,2
"Grafo Bipartito K(n,n)",27,54,729,Greedy,369333,2
"Grafo Bipartito K(n,n)",27,54,729,Welsh-Powell,404917,2
"Grafo Bipartito K(n,n)",28,56,784,Greedy,395500,2
"Grafo Bipartito K(n,n)",28,56,784,Welsh-Powell,430500,2
"Grafo Bipartito K(n,n)",29,58,841,Greedy,439917,2
"Grafo Bipartito K(n,n)",29,58,841,Welsh-Powell,455500,2
"Grafo Bipartito K(n,n)",30,60,900,Greedy,455167,2
"Grafo Bipartito K(n,n)",30,60,900,Welsh-Powell,488208,2
"Grafo Bipartito K(n,n)",31,62,961,Greedy,484292,2
"Grafo Bipartito K(n,n)",31,62,961,Welsh-Powell,516000,2
"Grafo Bipartito K(n,n)",32,64,1024,Greedy,504584,2
"Grafo Bipartito K(n,n)",32,64,1024,Welsh-Powell,560708,2
"Grafo Bipartito K(n,n)",33,66,1089,Greedy,536375,2
"Grafo Bipartito K(n,n)",33,66,1089,Welsh-Powell,575541,2
"Grafo Bipartito K(n,n)",34,68,1156,Greedy,568292,2
"Grafo Bipartito K(n,n)",34,68,1156,Welsh-Powell,611625,2
"Grafo Bipartito K(n,n)",35,70,1225,Greedy,606500,2
"Grafo Bipartito K(n,n)",35,70,1225,Welsh-Powell,647291,2
"Grafo Bipartito K(n,n)",36,72,1296,Greedy,639500,2
"Grafo Bipartito K(n,n)",36,72,1296,Welsh-Powell,677250,2
"Grafo Bipartito K(n,n)",37,74,1369,Greedy,675125,2
"Grafo Bipartito K(n,n)",37,74,1369,Welsh-Powell,713291,2
"Grafo Bipartito K(n,n)",38,76,1444,Greedy,719666,2
"Grafo Bipartito K(n,n)",38,76,1444,Welsh-Powell,764375,2
"Grafo Bipartito K(n,n)",39,78,1521,Greedy,755375,2
"Grafo Bipartito K(n,n)",39,78,1521,Welsh-Powell,794750,2
Grafo Rueda,3,4,6,Greedy,8959,4
Grafo Rueda,3,4,6,Welsh-Powell,11416,4
Grafo Rueda,4,5,8,Greedy,9166,3
Grafo Rueda,4,5,8,Welsh-Powell,13166,3
Grafo Rueda,5,6,10,Greedy,10916,4
Grafo Rueda,5,6,10,Welsh-Powell,15292,4
Grafo Rueda,6,7,12,Greedy,12334,3
Grafo Rueda,6,7,12,Welsh-Powell,17583,3
Grafo Rueda,7,8,14,Greedy,14042,4
Grafo Rueda,7,8,14,Welsh-Powell,19917,4
Grafo Rueda,8,9,16,Greedy,15375,3
Grafo Rueda,8,9,16,Welsh-Powell,26500,3
Grafo Rueda,9,10,18,Greedy,17750,4
Grafo Rueda,9,10,18,Welsh-Powell,24542,4
Grafo Rueda,10,11,20,Greedy,19459,4
Grafo Rueda,10,11,20,Welsh-Powell,26625,3
Grafo Rueda,11,12,22,Greedy,20709,4
Grafo Rueda,11,12,22,Welsh-Powell,28791,4
Grafo Rueda,12,13,24,Greedy,22375,4
Grafo Rueda,12,13,24,Welsh-Powell,31333,3
Grafo Rueda,13,14,26,Greedy,24458,4
Grafo Rueda,13,14,26,Welsh-Powell,34000,4
Grafo Rueda,14,15,28,Greedy,26000,4
Grafo Rueda,14,15,28,Welsh-Powell,36250,3
Grafo Rueda,15,16,30,Greedy,28166,4
Grafo Rueda,15,16,30,Welsh-Powell,39334,4
Grafo Rueda,16,17,32,Greedy,29666,4
Grafo Rueda,16,17,32,Welsh-Powell,41584,3
Grafo Rueda,17,18,34,Greedy,31000,4
Grafo Rueda,17,18,34,Welsh-Powell,43583,4
Grafo Rueda,18,19,36,Greedy,32667,4
Grafo Rueda,18,19,36,Welsh-Powell,45750,3
Grafo Rueda,19,20,38,Greedy,34708,4
Grafo Rueda,19,20,38,Welsh-Powell,48500,4
Grafo Rueda,20,21,40,Greedy,36000,4
Grafo Rueda,20,21,40,Welsh-Powell,50250,3
Grafo Rueda,21,22,42,Greedy,37292,4
Grafo Rueda,21,22,42,Welsh-Powell,52500,4
Grafo Rueda,22,23,44,Greedy,39625,4
Grafo Rueda,22,23,44,Welsh-Powell,56666,3
Grafo Rueda,23,24,46,Greedy,41708,4
Grafo Rueda,23,24,46,Welsh-Powell,57750,4
Grafo Rueda,24,25,48,Greedy,42792,4
Grafo Rueda,24,25,48,Welsh-Powell,59792,3
Grafo Rueda,25,26,50,Greedy,44875,4
Grafo Rueda,25,26,50,Welsh-Powell,63209,4
Grafo Rueda,26,27,52,Greedy,45583,4
Grafo Rueda,26,27,52,Welsh-Powell,66250,3
Grafo Rueda,27,28,54,Greedy,48083,4
Grafo Rueda,27,28,54,Welsh-Powell,68125,4
Grafo Rueda,28,29,56,Greedy,48375,4
Grafo Rueda,28,29,56,Welsh-Powell,68792,3
Grafo Rueda,29,30,58,Greedy,51334,4
Grafo Rueda,29,30,58,Welsh-Powell,72500,4
Grafo Rueda,30,31,60,Greedy,52667,4
Grafo Rueda,30,31,60,Welsh-Powell,74625,3
Grafo Rueda,31,32,62,Greedy,55166,4
Grafo Rueda,31,32,62,Welsh-Powell,78166,4
Grafo Rueda,32,33,64,Greedy,56625,4
Grafo Rueda,32,33,64,Welsh-Powell,79292,3
Grafo Rueda,33,34,66,Greedy,58083,4
Grafo Rueda,33,34,66,Welsh-Powell,81875,4
Grafo Rueda,34,35,68,Greedy,59125,4
Grafo Rueda,34,35,68,Welsh-Powell,83709,3
Grafo Rueda,35,36,70,Greedy,60708,4
Grafo Rueda,35,36,70,Welsh-Powell,85792,4
Grafo Rueda,36,37,72,Greedy,65000,4
Grafo Rueda,36,37,72,Welsh-Powell,89500,3
Grafo Rueda,37,38,74,Greedy,64791,4
Grafo Rueda,37,38,74,Welsh-Powell,92250,4
Grafo Rueda,38,39,76,Greedy,66500,4
Grafo Rueda,38,39,76,Welsh-Powell,94375,3
Grafo Rueda,39,40,78,Greedy,67917,4
Grafo Rueda,39,40,78,Welsh-Powell,98166,4
Grafo Rueda,3,4,6,Greedy,7833,4
Grafo Rueda,3,4,6,Welsh-Powell,10959,4
Grafo Rueda,4,5,8,Greedy,9209,3
Grafo Rueda,4,5,8,Welsh-Powell,12583,3
Grafo Rueda,5,6,10,Greedy,10625,4
Grafo Rueda,5,6,10,Welsh-Powell,15208,4
Grafo Rueda,6,7,12,Greedy,12458,3
Grafo Rueda,6,7,12,Welsh-Powell,17458,3
Grafo Rueda,7,8,14,Greedy,14208,4
Grafo Rueda,7,8,14,Welsh-Powell,19542,4
Grafo Rueda,8,9,16,Greedy,15375,3
Grafo Rueda,8,9,16,Welsh-Powell,21791,3
Grafo Rueda,9,10,18,Greedy,17500,4
Grafo Rueda,9,10,18,Welsh-Powell,24458,4
Grafo Rueda,10,11,20,Greedy,19334,4
Grafo Rueda,10,11,20,Welsh-Powell,26584,3
Grafo Rueda,11,12,22,Greedy,20959,4
Grafo Rueda,11,12,22,Welsh-Powell,29250,4
Grafo Rueda,12,13,24,Greedy,22125,4
Grafo Rueda,12,13,24,Welsh-Powell,31083,3
Grafo Rueda,13,14,26,Greedy,36208,4
Grafo Rueda,13,14,26,Welsh-Powell,33708,4
Grafo Rueda,14,15,28,Greedy,26000,4
Grafo Rueda,14,15,28,Welsh-Powell,36000,3
Grafo Rueda,15,16,30,Greedy,27834,4
Grafo Rueda,15,16,30,Welsh-Powell,39167,4
Grafo Rueda,16,17,32,Greedy,29666,4
Grafo Rueda,16,17,32,Welsh-Powell,41750,3
Grafo Rueda,17,18,34,Greedy,31209,4
Grafo Rueda,17,18,34,Welsh-Powell,43959,4
Grafo Rueda,18,19,36,Greedy,32834,4
Grafo Rueda,18,19,36,Welsh-Powell,46334,3
Grafo Rueda,19,20,38,Greedy,34125,4
Grafo Rueda,19,20,38,Welsh-Powell,47750,4
Grafo Rueda,20,21,40,Greedy,35792,4
Grafo Rueda,20,21,40,Welsh-Powell,51250,3
Grafo Rueda,21,22,42,Greedy,37416,4
Grafo Rueda,21,22,42,Welsh-Powell,52875,4
Grafo Rueda,22,23,44,Greedy,39459,4
Grafo Rueda,22,23,44,Welsh-Powell,55041,3
Grafo Rueda,23,24,46,Greedy,41041,4
Grafo Rueda,23,24,46,Welsh-Powell,58667,4
Grafo Rueda,24,25,48,Greedy,42583,4
Grafo Rueda,24,25,48,Welsh-Powell,59667,3
Grafo Rueda,25,26,50,Greedy,44584,4
Grafo Rueda,25,26,50,Welsh-Powell,62334,4
Grafo Rueda,26,27,52,Greedy,45750,4
Grafo Rueda,26,27,52,Welsh-Powell,63958,3
Grafo Rueda,27,28,54,Greedy,48500,4
Grafo Rueda,27,28,54,Welsh-Powell,67666,4
Grafo Rueda,28,29,56,Greedy,49083,4
Grafo Rueda,28,29,56,Welsh-Powell,68541,3
Grafo Rueda,29,30,58,Greedy,50625,4
Grafo Rueda,29,30,58,Welsh-Powell,83083,4
Grafo Rueda,30,31,60,Greedy,52166,4
Grafo Rueda,30,31,60,Welsh-Powell,73209,3
Grafo Rueda,31,32,62,Greedy,54625,4
Grafo Rueda,31,32,62,Welsh-Powell,76708,4
Grafo Rueda,32,33,64,Greedy,56125,4
Grafo Rueda,32,33,64,Welsh-Powell,78375,3
Grafo Rueda,33,34,66,Greedy,57708,4
Grafo Rueda,33,34,66,Welsh-Powell,81416,4
Grafo Rueda,34,35,68,Greedy,58917,4
Grafo Rueda,34,35,68,Welsh-Powell,85167,3
Grafo Rueda,35,36,70,Greedy,60792,4
Grafo Rueda,35,36,70,Welsh-Powell,85958,4
Grafo Rueda,36,37,72,Greedy,62042,4
Grafo Rueda,36,37,72,Welsh-Powell,87958,3
Grafo Rueda,37,38,74,Greedy,63500,4
Grafo Rueda,37,38,74,Welsh-Powell,90166,4
Grafo Rueda,38,39,76,Greedy,66083,4
Grafo Rueda,38,39,76,Welsh-Powell,94000,3
Grafo Rueda,39,40,78,Greedy,68791,4
Grafo Rueda,39,40,78,Welsh-Powell,100500,4
Grafo Rueda,3,4,6,Greedy,7750,4
Grafo Rueda,3,4,6,Welsh-Powell,10500,4
Grafo Rueda,4,5,8,Greedy,9041,3
Grafo Rueda,4,5,8,Welsh-Powell,12583,3
Grafo Rueda,5,6,10,Greedy,10833,4
Grafo Rueda,5,6,10,Welsh-Powell,15083,4
Grafo Rueda,6,7,12,Greedy,12208,3
Grafo Rueda,6,7,12,Welsh-Powell,17417,3
Grafo Rueda,7,8,14,Greedy,13875,4
Grafo Rueda,7,8,14,Welsh-Powell,19584,4
Grafo Rueda,8,9,16,Greedy,15417,3
Grafo Rueda,8,9,16,Welsh-Powell,22000,3
Grafo Rueda,9,10,18,Greedy,17250,4
Grafo Rueda,9,10,18,Welsh-Powell,24167,4
Grafo Rueda,10,11,20,Greedy,19042,4
Grafo Rueda,10,11,20,Welsh-Powell,26500,3
Grafo Rueda,11,12,22,Greedy,20584,4
Grafo Rueda,11,12,22,Welsh-Powell,29125,4
Grafo Rueda,12,13,24,Greedy,23916,4
Grafo Rueda,12,13,24,Welsh-Powell,31125,3
Grafo Rueda,13,14,26,Greedy,24291,4
Grafo Rueda,13,14,26,Welsh-Powell,33541,4
Grafo Rueda,14,15,28,Greedy,25916,4
Grafo Rueda,14,15,28,Welsh-Powell,35250,3
Grafo Rueda,15,16,30,Greedy,27500,4
Grafo Rueda,15,16,30,Welsh-Powell,38791,4
Grafo Rueda,16,17,32,Greedy,29042,4
Grafo Rueda,16,17,32,Welsh-Powell,41333,3
Grafo Rueda,17,18,34,Greedy,30791,4
Grafo Rueda,17,18,34,Welsh-Powell,44417,4
Grafo Rueda,18,19,36,Greedy,32875,4
Grafo Rueda,18,19,36,Welsh-Powell,45583,3
Grafo Rueda,19,20,38,Greedy,33583,4
Grafo Rueda,19,20,38,Welsh-Powell,47416,4
Grafo Rueda,20,21,40,Greedy,35584,4
Grafo Rueda,20,21,40,Welsh-Powell,50125,3
Grafo Rueda,21,22,42,Greedy,37250,4
Grafo Rueda,21,22,42,Welsh-Powell,52292,4
Grafo Rueda,22,23,44,Greedy,38958,4
Grafo Rueda,22,23,44,Welsh-Powell,54667,3
Grafo Rueda,23,24,46,Greedy,40875,4
Grafo Rueda,23,24,46,Welsh-Powell,56917,4
Grafo Rueda,24,25,48,Greedy,42541,4
Grafo Rueda,24,25,48,Welsh-Powell,59250,3
Grafo Rueda,25,26,50,Greedy,49709,4
Grafo Rueda,25,26,50,Welsh-Powell,62458,4
Grafo Rueda,26,27,52,Greedy,45417,4
Grafo Rueda,26,27,52,Welsh-Powell,63709,3
Grafo Rueda,27,28,54,Greedy,47084,4
Grafo Rueda,27,28,54,Welsh-Powell,66417,4
Grafo Rueda,28,29,56,Greedy,48333,4
Grafo Rueda,28,29,56,Welsh-Powell,68209,3
Grafo Rueda,29,30,58,Greedy,50541,4
Grafo Rueda,29,30,58,Welsh-Powell,71125,4
Grafo Rueda,30,31,60,Greedy,52084,4
Grafo Rueda,30,31,60,Welsh-Powell,73250,3
Grafo Rueda,31,32,62,Greedy,54542,4
Grafo Rueda,31,32,62,Welsh-Powell,76542,4
Grafo Rueda,32,33,64,Greedy,58916,4
Grafo Rueda,32,33,64,Welsh-Powell,78750,3
Grafo Rueda,33,34,66,Greedy,57458,4
Grafo Rueda,33,34,66,Welsh-Powell,80834,4
Grafo Rueda,34,35,68,Greedy,61375,4
Grafo Rueda,34,35,68,Welsh-Powell,84000,3
Grafo Rueda,35,36,70,Greedy,61125,4
Grafo Rueda,35,36,70,Welsh-Powell,85791,4
Grafo Rueda,36,37,72,Greedy,62000,4
Grafo Rueda,36,37,72,Welsh-Powell,87792,3
Grafo Rueda,37,38,74,Greedy,63833,4
Grafo Rueda,37,38,74,Welsh-Powell,89917,4
Grafo Rueda,38,39,76,Greedy,64958,4
Grafo Rueda,38,39,76,Welsh-Powell,93125,3
Grafo Rueda,39,40,78,Greedy,68542,4
Grafo Rueda,39,40,78,Welsh-Powell,98625,4
Grafo Rueda,3,4,6,Greedy,7583,4
Grafo Rueda,3,4,6,Welsh-Powell,10416,4
Grafo Rueda,4,5,8,Greedy,8875,3
Grafo Rueda,4,5,8,Welsh-Powell,12333,3
Grafo Rueda,5,6,10,Greedy,10583,4
Grafo Rueda,5,6,10,Welsh-Powell,15209,4
Grafo Rueda,6,7,12,Greedy,12209,3
Grafo Rueda,6,7,12,Welsh-Powell,17375,3
Grafo Rueda,7,8,14,Greedy,14250,4
Grafo Rueda,7,8,14,Welsh-Powell,19167,4
Grafo Rueda,8,9,16,Greedy,15208,3
Grafo Rueda,8,9,16,Welsh-Powell,21541,3
Grafo Rueda,9,10,18,Greedy,17417,4
Grafo Rueda,9,10,18,Welsh-Powell,24583,4
Grafo Rueda,10,11,20,Greedy,19042,4
Grafo Rueda,10,11,20,Welsh-Powell,26500,3
Grafo Rueda,11,12,22,Greedy,20500,4
Grafo Rueda,11,12,22,Welsh-Powell,28791,4
Grafo Rueda,12,13,24,Greedy,21833,4
Grafo Rueda,12,13,24,Welsh-Powell,30750,3
Grafo Rueda,13,14,26,Greedy,24125,4
Grafo Rueda,13,14,26,Welsh-Powell,33541,4
Grafo Rueda,14,15,28,Greedy,25625,4
Grafo Rueda,14,15,28,Welsh-Powell,35375,3
Grafo Rueda,15,16,30,Greedy,27791,4
Grafo Rueda,15,16,30,Welsh-Powell,39084,4
Grafo Rueda,16,17,32,Greedy,29416,4
Grafo Rueda,16,17,32,Welsh-Powell,40875,3
Grafo Rueda,17,18,34,Greedy,30834,4
Grafo Rueda,17,18,34,Welsh-Powell,51583,4
Grafo Rueda,18,19,36,Greedy,39750,4
Grafo Rueda,18,19,36,Welsh-Powell,54875,3
Grafo Rueda,19,20,38,Greedy,35583,4
Grafo Rueda,19,20,38,Welsh-Powell,49041,4
Grafo Rueda,20,21,40,Greedy,36042,4
Grafo Rueda,20,21,40,Welsh-Powell,50083,3
Grafo Rueda,21,22,42,Greedy,43000,4
Grafo Rueda,21,22,42,Welsh-Powell,52750,4
Grafo Rueda,22,23,44,Greedy,39708,4
Grafo Rueda,22,23,44,Welsh-Powell,54792,3
Grafo Rueda,23,24,46,Greedy,41166,4
Grafo Rueda,23,24,46,Welsh-Powell,57291,4
Grafo Rueda,24,25,48,Greedy,42208,4
Grafo Rueda,24,25,48,Welsh-Powell,59666,3
Grafo Rueda,25,26,50,Greedy,43833,4
Grafo Rueda,25,26,50,Welsh-Powell,61750,4
Grafo Rueda,26,27,52,Greedy,45542,4
Grafo Rueda,26,27,52,Welsh-Powell,64125,3
Grafo Rueda,27,28,54,Greedy,46959,4
Grafo Rueda,27,28,54,Welsh-Powell,65541,4
Grafo Rueda,28,29,56,Greedy,48208,4
Grafo Rueda,28,29,56,Welsh-Powell,68375,3
Grafo Rueda,29,30,58,Greedy,50916,4
Grafo Rueda,29,30,58,Welsh-Powell,71292,4
Grafo Rueda,30,31,60,Greedy,52167,4
Grafo Rueda,30,31,60,Welsh-Powell,74166,3
Grafo Rueda,31,32,62,Greedy,54458,4
Grafo Rueda,31,32,62,Welsh-Powell,77167,4
Grafo Rueda,32,33,64,Greedy,55625,4
Grafo Rueda,32,33,64,Welsh-Powell,78958,3
Grafo Rueda,33,34,66,Greedy,57000,4
Grafo Rueda,33,34,66,Welsh-Powell,81167,4
Grafo Rueda,34,35,68,Greedy,58750,4
Grafo Rueda,34,35,68,Welsh-Powell,83291,3
Grafo Rueda,35,36,70,Greedy,60792,4
Grafo Rueda,35,36,70,Welsh-Powell,95333,4
Grafo Rueda,36,37,72,Greedy,62542,4
Grafo Rueda,36,37,72,Welsh-Powell,92083,3
Grafo Rueda,37,38,74,Greedy,64167,4
Grafo Rueda,37,38,74,Welsh-Powell,100292,4
Grafo Rueda,38,39,76,Greedy,66375,4
Grafo Rueda,38,39,76,Welsh-Powell,94625,3
Grafo Rueda,39,40,78,Greedy,70250,4
Grafo Rueda,39,40,78,Welsh-Powell,97541,4
Grafo Rueda,3,4,6,Greedy,9166,4
Grafo Rueda,3,4,6,Welsh-Powell,11667,4
Grafo Rueda,4,5,8,Greedy,9166,3
Grafo Rueda,4,5,8,Welsh-Powell,13041,3
Grafo Rueda,5,6,10,Greedy,11667,4
Grafo Rueda,5,6,10,Welsh-Powell,15209,4
Grafo Rueda,6,7,12,Greedy,12292,3
Grafo Rueda,6,7,12,Welsh-Powell,17292,3
Grafo Rueda,7,8,14,Greedy,13875,4
Grafo Rueda,7,8,14,Welsh-Powell,19458,4
Grafo Rueda,8,9,16,Greedy,15375,3
Grafo Rueda,8,9,16,Welsh-Powell,21667,3
Grafo Rueda,9,10,18,Greedy,17291,4
Grafo Rueda,9,10,18,Welsh-Powell,24458,4
Grafo Rueda,10,11,20,Greedy,18917,4
Grafo Rueda,10,11,20,Welsh-Powell,35458,3
Grafo Rueda,11,12,22,Greedy,20542,4
Grafo Rueda,11,12,22,Welsh-Powell,29000,4
Grafo Rueda,12,13,24,Greedy,22083,4
Grafo Rueda,12,13,24,Welsh-Powell,30750,3
Grafo Rueda,13,14,26,Greedy,24042,4
Grafo Rueda,13,14,26,Welsh-Powell,33416,4
Grafo Rueda,14,15,28,Greedy,25584,4
Grafo Rueda,14,15,28,Welsh-Powell,35583,3
Grafo Rueda,15,16,30,Greedy,27833,4
Grafo Rueda,15,16,30,Welsh-Powell,38584,4
Grafo Rueda,16,17,32,Greedy,29125,4
Grafo Rueda,16,17,32,Welsh-Powell,41166,3
Grafo Rueda,17,18,34,Greedy,30541,4
Grafo Rueda,17,18,34,Welsh-Powell,43208,4
Grafo Rueda,18,19,36,Greedy,32208,4
Grafo Rueda,18,19,36,Welsh-Powell,45125,3
Grafo Rueda,19,20,38,Greedy,34333,4
Grafo Rueda,19,20,38,Welsh-Powell,47708,4
Grafo Rueda,20,21,40,Greedy,35625,4
Grafo Rueda,20,21,40,Welsh-Powell,50042,3
Grafo Rueda,21,22,42,Greedy,37125,4
Grafo Rueda,21,22,42,Welsh-Powell,52292,4
Grafo Rueda,22,23,44,Greedy,39208,4
Grafo Rueda,22,23,44,Welsh-Powell,54709,3
Grafo Rueda,23,24,46,Greedy,40792,4
Grafo Rueda,23,24,46,Welsh-Powell,57333,4
Grafo Rueda,24,25,48,Greedy,42708,4
Grafo Rueda,24,25,48,Welsh-Powell,59833,3
Grafo Rueda,25,26,50,Greedy,43917,4
Grafo Rueda,25,26,50,Welsh-Powell,61834,4
Grafo Rueda,26,27,52,Greedy,45916,4
Grafo Rueda,26,27,52,Welsh-Powell,64792,3
Grafo Rueda,27,28,54,Greedy,46667,4
Grafo Rueda,27,28,54,Welsh-Powell,66458,4
Grafo Rueda,28,29,56,Greedy,48542,4
Grafo Rueda,28,29,56,Welsh-Powell,70833,3
Grafo Rueda,29,30,58,Greedy,50750,4
Grafo Rueda,29,30,58,Welsh-Powell,71333,4
Grafo Rueda,30,31,60,Greedy,51833,4
Grafo Rueda,30,31,60,Welsh-Powell,73625,3
Grafo Rueda,31,32,62,Greedy,54208,4
Grafo Rueda,31,32,62,Welsh-Powell,76708,4
Grafo Rueda,32,33,64,Greedy,56375,4
Grafo Rueda,32,33,64,Welsh-Powell,78625,3
Grafo Rueda,33,34,66,Greedy,57875,4
Grafo Rueda,33,34,66,Welsh-Powell,81583,4
Grafo Rueda,34,35,68,Greedy,59542,4
Grafo Rueda,34,35,68,Welsh-Powell,83542,3
Grafo Rueda,35,36,70,Greedy,61084,4
Grafo Rueda,35,36,70,Welsh-Powell,86334,4
Grafo Rueda,36,37,72,Greedy,61875,4
Grafo Rueda,36,37,72,Welsh-Powell,88083,3
Grafo Rueda,37,38,74,Greedy,63459,4
Grafo Rueda,37,38,74,Welsh-Powell,89666,4
Grafo Rueda,38,39,76,Greedy,65417,4
Grafo Rueda,38,39,76,Welsh-Powell,93083,3
Grafo Rueda,39,40,78,Greedy,68375,4
Grafo Rueda,39,40,78,Welsh-Powell,97583,4
Grafo Rueda,3,4,6,Greedy,7958,4
Grafo Rueda,3,4,6,Welsh-Powell,10625,4
Grafo Rueda,4,5,8,Greedy,8875,3
Grafo Rueda,4,5,8,Welsh-Powell,12541,3
Grafo Rueda,5,6,10,Greedy,10625,4
Grafo Rueda,5,6,10,Welsh-Powell,14875,4
